y,z,theta
0.20967742,0.59677419,7.469674864930e-01
0.24193548,0.59677419,7.252596185340e-01
0.27419355,0.59677419,7.053663729809e-01
0.30645161,0.59677419,6.871507227386e-01
0.33870968,0.59677419,6.705185197409e-01
0.37096774,0.59677419,6.553852148594e-01
0.40322581,0.59677419,6.416588115660e-01
0.43548387,0.59677419,6.292351331930e-01
0.46774194,0.59677419,6.180004407029e-01
0.50000000,0.59677419,6.078370771396e-01
0.53225806,0.59677419,5.986291412427e-01
0.56451613,0.59677419,5.902665292959e-01
0.59677419,0.59677419,5.826466841247e-01
0.62903226,0.59677419,5.756740132505e-01
0.66129032,0.59677419,5.692573591696e-01
0.69354839,0.59677419,5.633055945435e-01
0.72580645,0.59677419,5.577239340354e-01
0.75806452,0.59677419,5.524071423821e-01
0.79032258,0.59677419,5.472568937219e-01
0.82258065,0.59677419,5.421227312773e-01
0.85483871,0.59677419,5.367872606731e-01
0.88709677,0.59677419,5.310389492915e-01
0.91935484,0.59677419,5.245653228850e-01
0.95161290,0.59677419,5.173590952356e-01
0.98387097,0.59677419,5.099343242077e-01
1.00000000,0.59677419,5.000000000000e-01
0.00000000,0.62903226,1.000000000000e+00
0.01612903,0.62903226,9.351620984359e-01
0.04838710,0.62903226,8.967741904446e-01
0.08064516,0.62903226,8.584311449661e-01
0.11290323,0.62903226,8.248361940975e-01
0.14516129,0.62903226,7.953748791248e-01
0.17741935,0.62903226,7.690270892516e-01
0.20967742,0.62903226,7.451654489916e-01
0.24193548,0.62903226,7.234001093277e-01
0.27419355,0.62903226,7.034953548338e-01
0.30645161,0.62903226,6.853058626848e-01
0.33870968,0.62903226,6.687281712806e-01
0.37096774,0.62903226,6.536690536287e-01
0.40322581,0.62903226,6.400295698292e-01
0.43548387,0.62903226,6.277006977780e-01
0.46774194,0.62903226,6.165657068449e-01
0.50000000,0.62903226,6.065052249920e-01
0.53225806,0.62903226,5.974022773963e-01
0.56451613,0.62903226,5.891458252047e-01
0.59677419,0.62903226,5.816322310842e-01
0.62903226,0.62903226,5.747645979378e-01
0.66129032,0.62903226,5.684503460351e-01
0.69354839,0.62903226,5.625969161771e-01
0.72580645,0.62903226,5.571085050512e-01
0.75806452,0.62903226,5.518789625163e-01
0.79032258,0.62903226,5.468112388838e-01
0.82258065,0.62903226,5.417516607469e-01
0.85483871,0.62903226,5.364871365787e-01
0.88709677,0.62903226,5.308059669552e-01
0.91935484,0.62903226,5.243972264892e-01
0.95161290,0.62903226,5.172508246473e-01
0.98387097,0.62903226,5.098790142031e-01
1.00000000,0.62903226,5.000000000000e-01
0.00000000,0.66129032,1.000000000000e+00
0.01612903,0.66129032,9.345155285087e-01
0.04838710,0.66129032,8.957194978947e-01
0.08064516,0.66129032,8.569265424247e-01
0.11290323,0.66129032,8.229507025224e-01
0.14516129,0.66129032,7.931922106491e-01
0.17741935,0.66129032,7.666286373228e-01
0.20967742,0.66129032,7.426303064256e-01
0.24193548,0.66129032,7.208017176633e-01
0.27419355,0.66129032,7.008974190093e-01
0.30645161,0.66129032,6.827595327553e-01
0.33870968,0.66129032,6.662713166442e-01
0.37096774,0.66129032,6.513274366929e-01
0.40322581,0.66129032,6.378191814664e-01
0.43548387,0.66129032,6.256304261287e-01
0.46774194,0.66129032,6.146397086339e-01
0.50000000,0.66129032,6.047246716061e-01
0.53225806,0.66129032,5.957664237348e-01
0.56451613,0.66129032,5.876525297746e-01
0.59677419,0.66129032,5.802781376054e-01
0.62903226,0.66129032,5.735451748449e-01
0.66129032,0.66129032,5.673599664923e-01
0.69354839,0.66129032,5.616289979757e-01
0.72580645,0.66129032,5.562560167887e-01
0.75806452,0.66129032,5.511346150737e-01
0.79032258,0.66129032,5.461695538718e-01
0.82258065,0.66129032,5.412049034978e-01
0.85483871,0.66129032,5.360327925718e-01
0.88709677,0.66129032,5.304423301029e-01
0.91935484,0.66129032,5.241254336445e-01
0.95161290,0.66129032,5.170691339726e-01
0.98387097,0.66129032,5.097811209852e-01
1.00000000,0.66129032,5.000000000000e-01
0.00000000,0.69354839,1.000000000000e+00
0.01612903,0.69354839,9.335679487582e-01
0.04838710,0.69354839,8.942146640692e-01
0.08064516,0.69354839,8.547971965293e-01
0.11290323,0.69354839,8.203055321073e-01
0.14516129,0.69354839,7.901578143371e-01
0.17741935,0.69354839,7.633254130139e-01
0.20967742,0.69354839,7.391711476639e-01
0.24193548,0.69354839,7.172874798151e-01
0.27419355,0.69354839,6.974124981516e-01
0.30645161,0.69354839,6.793695489880e-01
0.33870968,0.69354839,6.630233302417e-01
0.37096774,0.69354839,6.482521277302e-01
0.40322581,0.69354839,6.349340700436e-01
0.43548387,0.69354839,6.229432852209e-01
0.46774194,0.69354839,6.121515915719e-01
0.50000000,0.69354839,6.024322749237e-01
0.53225806,0.69354839,5.936637456226e-01
0.56451613,0.69354839,5.857319331924e-01
0.59677419,0.69354839,5.785309963587e-01
0.62903226,0.69354839,5.719622761958e-01
0.66129032,0.69354839,5.659318358868e-01
0.69354839,0.69354839,5.603462064372e-01
0.72580645,0.69354839,5.551097062184e-01
0.75806452,0.69354839,5.501167872359e-01
0.79032258,0.69354839,5.452745454458e-01
0.82258065,0.69354839,5.404268413803e-01
0.85483871,0.69354839,5.353716346208e-01
0.88709677,0.69354839,5.299004150380e-01
0.91935484,0.69354839,5.237097493632e-01
0.95161290,0.69354839,5.167840486709e-01
0.98387097,0.69354839,5.096223706207e-01
1.00000000,0.69354839,5.000000000000e-01
0.00000000,0.72580645,1.000000000000e+00
0.01612903,0.72580645,9.321648492412e-01
0.04838710,0.72580645,8.920586099594e-01
0.08064516,0.72580645,8.517828821715e-01
0.11290323,0.72580645,8.166060414025e-01
0.14516129,0.72580645,7.859647157427e-01
0.17741935,0.72580645,7.588156890147e-01
0.20967742,0.72580645,7.345036429259e-01
0.24193548,0.72580645,7.125973526774e-01
0.27419355,0.72580645,6.928075165419e-01
0.30645161,0.72580645,6.749295851358e-01
0.33870968,0.72580645,6.588026541211e-01
0.37096774,0.72580645,6.442834095905e-01
0.40322581,0.72580645,6.312330213594e-01
0.43548387,0.72580645,6.195131625962e-01
0.46774194,0.72580645,6.089871146451e-01
0.50000000,0.72580645,5.995227701046e-01
0.53225806,0.72580645,5.909955053463e-01
0.56451613,0.72580645,5.832898870798e-01
0.59677419,0.72580645,5.762998449481e-01
0.62903226,0.72580645,5.699272391365e-01
0.66129032,0.72580645,5.640791872548e-01
0.69354839,0.72580645,5.586636993784e-01
0.72580645,0.72580645,5.535870234507e-01
0.75806452,0.72580645,5.487459212223e-01
0.79032258,0.72580645,5.440502697893e-01
0.82258065,0.72580645,5.393466854544e-01
0.85483871,0.72580645,5.344392695948e-01
0.88709677,0.72580645,5.291239849518e-01
0.91935484,0.72580645,5.231043203825e-01
0.95161290,0.72580645,5.163623910350e-01
0.98387097,0.72580645,5.093835250860e-01
1.00000000,0.72580645,5.000000000000e-01
0.00000000,0.75806452,1.000000000000e+00
0.01612903,0.75806452,9.300429901409e-01
0.04838710,0.75806452,8.889166602097e-01
0.08064516,0.75806452,8.474637891056e-01
0.11290323,0.75806452,8.113900016568e-01
0.14516129,0.75806452,7.801437640478e-01
0.17741935,0.75806452,7.526493050440e-01
0.20967742,0.75806452,7.282122011133e-01
0.24193548,0.75806452,7.063570963978e-01
0.27419355,0.75806452,6.867501910918e-01
0.30645161,0.75806452,6.691462455806e-01
0.33870968,0.75806452,6.533499022563e-01
0.37096774,0.75806452,6.391904432113e-01
0.40322581,0.75806452,6.265084450773e-01
0.43548387,0.75806452,6.151510151046e-01
0.46774194,0.75806452,6.049718958515e-01
0.50000000,0.75806452,5.958334346012e-01
0.53225806,0.75806452,5.876084860040e-01
0.56451613,0.75806452,5.801812696251e-01
0.59677419,0.75806452,5.734468448243e-01
0.62903226,0.75806452,5.673091653454e-01
0.66129032,0.75806452,5.616780584873e-01
0.69354839,0.75806452,5.564646921661e-01
0.72580645,0.75806452,5.515787628140e-01
0.75806452,0.75806452,5.469209431511e-01
0.79032258,0.75806452,5.424042430740e-01
0.82258065,0.75806452,5.378815823677e-01
0.85483871,0.75806452,5.331633741992e-01
0.88709677,0.75806452,5.280524997849e-01
0.91935484,0.75806452,5.222619820688e-01
0.95161290,0.75806452,5.157715427791e-01
0.98387097,0.75806452,5.090472069084e-01
1.00000000,0.75806452,5.000000000000e-01
0.00000000,0.79032258,1.000000000000e+00
0.01612903,0.79032258,9.267486533579e-01
0.04838710,0.79032258,8.842230678329e-01
0.08064516,0.79032258,8.411559953844e-01
0.11290323,0.79032258,8.039298654612e-01
0.14516129,0.79032258,7.719803030415e-01
0.17741935,0.79032258,7.441601982492e-01
0.20967742,0.79032258,7.196959243238e-01
0.24193548,0.79032258,6.980340048726e-01
0.27419355,0.79032258,6.787712804229e-01
0.30645161,0.79032258,6.616055404130e-01
0.33870968,0.79032258,6.462972494085e-01
0.37096774,0.79032258,6.326430380881e-01
0.40322581,0.79032258,6.204605226644e-01
0.43548387,0.79032258,6.095816786762e-01
0.46774194,0.79032258,5.998512576500e-01
0.50000000,0.79032258,5.911272854308e-01
0.53225806,0.79032258,5.832817079531e-01
0.56451613,0.79032258,5.762002037617e-01
0.59677419,0.79032258,5.697808303796e-01
0.62903226,0.79032258,5.639314763754e-01
0.66129032,0.79032258,5.585664319060e-01
0.69354839,0.79032258,5.536017050847e-01
0.72580645,0.79032258,5.489519331611e-01
0.75806452,0.79032258,5.445232885060e-01
0.79032258,0.79032258,5.402322719202e-01
0.82258065,0.79032258,5.359417867177e-01
0.85483871,0.79032258,5.314689955229e-01
0.88709677,0.79032258,5.266263078223e-01
0.91935484,0.79032258,5.211390776569e-01
0.95161290,0.79032258,5.149834267508e-01
0.98387097,0.79032258,5.086008584629e-01
1.00000000,0.79032258,5.000000000000e-01
0.00000000,0.82258065,1.000000000000e+00
0.01612903,0.82258065,9.214908770603e-01
0.04838710,0.82258065,8.770055437026e-01
0.08064516,0.82258065,8.317339658409e-01
0.11290323,0.82258065,7.930794858419e-01
0.14516129,0.82258065,7.603940616412e-01
0.17741935,0.82258065,7.323758193538e-01
0.20967742,0.82258065,7.080993661872e-01
0.24193548,0.82258065,6.868815322362e-01
0.27419355,0.82258065,6.682180667477e-01
0.30645161,0.82258065,6.517324892515e-01
0.33870968,0.82258065,6.371330078110e-01
0.37096774,0.82258065,6.241809761146e-01
0.40322581,0.82258065,6.126714702515e-01
0.43548387,0.82258065,6.024233263992e-01
0.46774194,0.82258065,5.932749808604e-01
0.50000000,0.82258065,5.850829736625e-01
0.53225806,0.82258065,5.777210475301e-01
0.56451613,0.82258065,5.710787770049e-01
0.59677419,0.82258065,5.650593449355e-01
0.62903226,0.82258065,5.595764184418e-01
0.66129032,0.82258065,5.545503696367e-01
0.69354839,0.82258065,5.499035532411e-01
0.72580645,0.82258065,5.455569308667e-01
0.75806452,0.82258065,5.414237126899e-01
0.79032258,0.82258065,5.374245306574e-01
0.82258065,0.82258065,5.334356746280e-01
0.85483871,0.82258065,5.292824650158e-01
0.88709677,0.82258065,5.247895641245e-01
0.91935484,0.82258065,5.196976154651e-01
0.95161290,0.82258065,5.139760564338e-01
0.98387097,0.82258065,5.080380810431e-01
1.00000000,0.82258065,5.000000000000e-01
0.00000000,0.85483871,1.000000000000e+00
0.01612903,0.85483871,9.128760695167e-01
0.04838710,0.85483871,8.655636082329e-01
0.08064516,0.85483871,8.173289485948e-01
0.11290323,0.85483871,7.770423523987e-01
0.14516129,0.85483871,7.437769615545e-01
0.17741935,0.85483871,7.159047265556e-01
0.20967742,0.85483871,6.922307254531e-01
0.24193548,0.85483871,6.718758055389e-01
0.27419355,0.85483871,6.542028521878e-01
0.30645161,0.85483871,6.387489121034e-01
0.33870968,0.85483871,6.251678109419e-01
0.37096774,0.85483871,6.131883413475e-01
0.40322581,0.85483871,6.025877956610e-01
0.43548387,0.85483871,5.931771700549e-01
0.46774194,0.85483871,5.847936228693e-01
0.50000000,0.85483871,5.772965884061e-01
0.53225806,0.85483871,5.705651933656e-01
0.56451613,0.85483871,5.644957328220e-01
0.59677419,0.85483871,5.589987064689e-01
0.62903226,0.85483871,5.539952943045e-01
0.66129032,0.85483871,5.494134133735e-01
0.69354839,0.85483871,5.451831523619e-01
0.72580645,0.85483871,5.412332202166e-01
0.75806452,0.85483871,5.374855337508e-01
0.79032258,0.85483871,5.338662109754e-01
0.82258065,0.85483871,5.302678690773e-01
0.85483871,0.85483871,5.265272769401e-01
0.88709677,0.85483871,5.224845250482e-01
0.91935484,0.85483871,5.178991041665e-01
0.95161290,0.85483871,5.127282601303e-01
0.98387097,0.85483871,5.073557470371e-01
1.00000000,0.85483871,5.000000000000e-01
0.00000000,0.88709677,1.000000000000e+00
0.01612903,0.88709677,8.984254827300e-01
0.04838710,0.88709677,8.468627818306e-01
0.08064516,0.88709677,7.948272722477e-01
0.11290323,0.88709677,7.530511802653e-01
0.14516129,0.88709677,7.198028140420e-01
0.17741935,0.88709677,6.928192457484e-01
0.20967742,0.88709677,6.704827917394e-01
0.24193548,0.88709677,6.516587992180e-01
0.27419355,0.88709677,6.355619649473e-01
0.30645161,0.88709677,6.216456410168e-01
0.33870968,0.88709677,6.095185000803e-01
0.37096774,0.88709677,5.988875801467e-01
0.40322581,0.88709677,5.895227478948e-01
0.43548387,0.88709677,5.812362186233e-01
0.46774194,0.88709677,5.738713402413e-01
0.50000000,0.88709677,5.672963186918e-01
0.53225806,0.88709677,5.614001266146e-01
0.56451613,0.88709677,5.560890956546e-01
0.59677419,0.88709677,5.512835174298e-01
0.62903226,0.88709677,5.469140245180e-01
0.66129032,0.88709677,5.429177648115e-01
0.69354839,0.88709677,5.392342319626e-01
0.72580645,0.88709677,5.358017516135e-01
0.75806452,0.88709677,5.325531243661e-01
0.79032258,0.88709677,5.294224600479e-01
0.82258065,0.88709677,5.263213035784e-01
0.85483871,0.88709677,5.231038215722e-01
0.88709677,0.88709677,5.196300712399e-01
0.91935484,0.88709677,5.156840058958e-01
0.95161290,0.88709677,5.112033791103e-01
0.98387097,0.88709677,5.065449295805e-01
1.00000000,0.88709677,5.000000000000e-01
0.00000000,0.91935484,1.000000000000e+00
0.01612903,0.91935484,8.737027012900e-01
0.04838710,0.91935484,8.153317194324e-01
0.08064516,0.91935484,7.590773328688e-01
0.11290323,0.91935484,7.169755454834e-01
0.14516129,0.91935484,6.852323295866e-01
0.17741935,0.91935484,6.605446047415e-01
0.20967742,0.91935484,6.407623011930e-01
0.24193548,0.91935484,6.244931978387e-01
0.27419355,0.91935484,6.108299054151e-01
0.30645161,0.91935484,5.991715045399e-01
0.33870968,0.91935484,5.891077020005e-01
0.37096774,0.91935484,5.803455066828e-01
0.40322581,0.91935484,5.726648250750e-01
0.43548387,0.91935484,5.658928449277e-01
0.46774194,0.91935484,5.598897457663e-01
0.50000000,0.91935484,5.545406214194e-01
0.53225806,0.91935484,5.497504278955e-01
0.56451613,0.91935484,5.454401886832e-01
0.59677419,0.91935484,5.415435997913e-01
0.62903226,0.91935484,5.380036907028e-01
0.66129032,0.91935484,5.347694443232e-01
0.69354839,0.91935484,5.317922870123e-01
0.72580645,0.91935484,5.290229204914e-01
0.75806452,0.91935484,5.264080517825e-01
0.79032258,0.91935484,5.238936044851e-01
0.82258065,0.91935484,5.214125619833e-01
0.85483871,0.91935484,5.188452205788e-01
0.88709677,0.91935484,5.160787171944e-01
0.91935484,0.91935484,5.129319824407e-01
0.95161290,0.91935484,5.093197039234e-01
0.98387097,0.91935484,5.055766125546e-01
1.00000000,0.91935484,5.000000000000e-01
0.00000000,0.95161290,1.000000000000e+00
0.01612903,0.95161290,8.308183818425e-01
0.04838710,0.95161290,7.606174065145e-01
0.08064516,0.95161290,7.030547765192e-01
0.11290323,0.95161290,6.647567701726e-01
0.14516129,0.95161290,6.377696436965e-01
0.17741935,0.95161290,6.177997327010e-01
0.20967742,0.95161290,6.023861261583e-01
0.24193548,0.95161290,5.900532447949e-01
0.27419355,0.95161290,5.798948043684e-01
0.30645161,0.95161290,5.713416148649e-01
0.33870968,0.95161290,5.640243487184e-01
0.37096774,0.95161290,5.576918499746e-01
0.40322581,0.95161290,5.521635492135e-01
0.43548387,0.95161290,5.473026427830e-01
0.46774194,0.95161290,5.430013693109e-01
0.50000000,0.95161290,5.391728783627e-01
0.53225806,0.95161290,5.357463905985e-01
0.56451613,0.95161290,5.326638306271e-01
0.59677419,0.95161290,5.298770290222e-01
0.62903226,0.95161290,5.273451084808e-01
0.66129032,0.95161290,5.250319119182e-01
0.69354839,0.95161290,5.229034165461e-01
0.72580645,0.95161290,5.209253020037e-01
0.75806452,0.95161290,5.190607387104e-01
0.79032258,0.95161290,5.172713543879e-01
0.82258065,0.95161290,5.155123070574e-01
0.85483871,0.95161290,5.136983532742e-01
0.88709677,0.95161290,5.117504339911e-01
0.91935484,0.95161290,5.095408463343e-01
0.95161290,0.95161290,5.069869850184e-01
0.98387097,0.95161290,5.043991612673e-01
1.00000000,0.95161290,5.000000000000e-01
0.00000000,0.98387097,1.000000000000e+00
0.01612903,0.98387097,7.587282881262e-01
0.04838710,0.98387097,6.869949779284e-01
0.08064516,0.98387097,6.390664614036e-01
0.11290323,0.98387097,6.079132019483e-01
0.14516129,0.98387097,5.869942612832e-01
0.17741935,0.98387097,5.723789564518e-01
0.20967742,0.98387097,5.617215102042e-01
0.24193548,0.98387097,5.536120100545e-01
0.27419355,0.98387097,5.471980557399e-01
0.30645161,0.98387097,5.419596208956e-01
0.33870968,0.98387097,5.375735075719e-01
0.37096774,0.98387097,5.338321933345e-01
0.40322581,0.98387097,5.305961766861e-01
0.43548387,0.98387097,5.277667030780e-01
0.46774194,0.98387097,5.252705015845e-01
0.50000000,0.98387097,5.230512843595e-01
0.53225806,0.98387097,5.210648474931e-01
0.56451613,0.98387097,5.192759755824e-01
0.59677419,0.98387097,5.176561997516e-01
0.62903226,0.98387097,5.161819529051e-01
0.66129032,0.98387097,5.148329247624e-01
0.69354839,0.98387097,5.135905372224e-01
0.72580645,0.98387097,5.124365499617e-01
0.75806452,0.98387097,5.113517424673e-01
0.79032258,0.98387097,5.103148457424e-01
0.82258065,0.98387097,5.093000916007e-01
0.85483871,0.98387097,5.082690963565e-01
0.88709677,0.98387097,5.071796965512e-01
0.91935484,0.98387097,5.059742602305e-01
0.95161290,0.98387097,5.045949119392e-01
0.98387097,0.98387097,5.030524083301e-01
1.00000000,0.98387097,5.000000000000e-01
0.00000000,1.00000000,7.500000000000e-01
0.01612903,1.00000000,5.000000000000e-01
0.04838710,1.00000000,5.000000000000e-01
0.08064516,1.00000000,5.000000000000e-01
0.11290323,1.00000000,5.000000000000e-01
0.14516129,1.00000000,5.000000000000e-01
0.17741935,1.00000000,5.000000000000e-01
0.20967742,1.00000000,5.000000000000e-01
0.24193548,1.00000000,5.000000000000e-01
0.27419355,1.00000000,5.000000000000e-01
0.30645161,1.00000000,5.000000000000e-01
0.33870968,1.00000000,5.000000000000e-01
0.37096774,1.00000000,5.000000000000e-01
0.40322581,1.00000000,5.000000000000e-01
0.43548387,1.00000000,5.000000000000e-01
0.46774194,1.00000000,5.000000000000e-01
0.50000000,1.00000000,5.000000000000e-01
0.53225806,1.00000000,5.000000000000e-01
0.56451613,1.00000000,5.000000000000e-01
0.59677419,1.00000000,5.000000000000e-01
0.62903226,1.00000000,5.000000000000e-01
0.66129032,1.00000000,5.000000000000e-01
0.69354839,1.00000000,5.000000000000e-01
0.72580645,1.00000000,5.000000000000e-01
0.75806452,1.00000000,5.000000000000e-01
0.79032258,1.00000000,5.000000000000e-01
0.82258065,1.00000000,5.000000000000e-01
0.85483871,1.00000000,5.000000000000e-01
0.88709677,1.00000000,5.000000000000e-01
0.91935484,1.00000000,5.000000000000e-01
0.95161290,1.00000000,5.000000000000e-01
0.98387097,1.00000000,5.000000000000e-01
1.00000000,1.00000000,5.000000000000e-01
